-0.055004 117.729377
0.240178 110.273648
0.407859 79.930400
0.562511 182.010441
0.830060 126.000662
0.982145 150.828037
1.155907 105.042284
1.454102 123.844498
1.610158 135.840508
1.836780 137.147042
2.014647 151.728033
2.140789 193.602858
2.451920 185.222896
2.646930 220.667581
2.787148 258.820256
3.023399 205.233235
3.255495 197.641428
3.353315 291.014805
3.554011 290.803845
3.775632 295.555683
3.991190 296.447118
4.177749 303.979962
4.419204 349.384077
4.632977 377.855426
4.778378 406.987484
5.021556 345.008662
5.245123 419.819909
5.385284 419.694477
5.596999 410.756568
5.852719 434.825191
6.004822 489.277214
6.208373 496.848783
6.364396 471.568467
6.573704 556.313358
6.831191 582.271924
7.012852 574.086228
7.201470 614.397876
7.419021 679.759282
7.563440 663.471818
7.749821 685.043042
7.972088 752.589266
8.167521 763.750574
8.380576 771.387369
8.653430 815.809604
8.848388 816.500615
8.969040 846.359284
9.249674 872.462327
9.439268 900.013139
9.652084 961.357667
9.858432 973.889653
9.963536 1006.499211
10.255343 1065.274750
10.408090 1124.023214
10.582147 1155.559040
10.817968 1178.267149
11.018932 1140.311374
11.161750 1178.943469
11.353446 1292.954662
11.643187 1309.962078
11.747853 1351.509397
11.974644 1380.612468
12.181961 1450.264956
12.357011 1410.419225
12.648741 1515.309901
12.846437 1527.211369
12.971727 1551.708756
13.209272 1613.869675
13.457672 1683.099652
13.631430 1651.096815
13.768950 1730.295055
13.997510 1741.456025
14.200007 1863.564971
14.388418 1889.395323
14.566677 1902.763642
14.793334 1943.747384
15.026622 1997.974777
15.221215 2078.285920
15.378196 2062.131441
15.566909 2135.812861
15.852662 2225.954068
15.974613 2267.310511
16.154353 2265.316672
16.413888 2368.020051
16.612795 2396.120480
16.786802 2492.807318
16.982183 2545.458673
17.194664 2594.673268
17.373417 2647.276445
17.584197 2704.039463
17.783081 2694.085040
18.010185 2847.889275
18.147544 2815.145395
18.458364 2962.942247
18.588445 2994.359818
18.781640 3025.426159
19.002179 3059.942581
19.207176 3145.318440
19.449097 3196.751927
19.633157 3264.879050
19.770657 3304.745715
