446.689689 10.681588
334.669435 7.449480
392.084571 11.793611
431.090415 14.347222
361.102914 14.041781
279.482690 11.334752
227.485195 9.031027
217.664698 9.058634
173.411693 7.369477
88.034753 3.408567
135.690615 6.029749
255.407471 11.542095
403.278244 14.318623
368.974266 9.696251
328.805180 11.406005
290.294472 11.079504
309.989423 11.718584
379.907207 13.690428
514.794637 14.900561
445.458351 15.748779
463.725114 17.243120
547.086874 17.614159
718.630342 13.110076
947.921912 15.223355
866.229091 15.731229
599.379464 16.807979
282.386526 10.538048
167.717064 6.427709
328.195138 12.126400
364.996596 13.776812
274.789068 11.206692
119.832053 5.906829
193.205874 9.553772
312.987433 13.612462
675.931904 15.651464
511.292483 10.982045
538.352416 16.780762
401.425165 10.944250
440.804597 11.580356
470.458235 10.889929
506.198132 11.204787
478.544744 11.391317
433.512152 10.691980
609.385637 10.272651
593.871791 10.584886
912.073923 7.614532
700.795095 12.969067
602.066074 15.921377
742.698170 11.500311
461.081926 14.265727
351.221821 11.543630
269.696489 9.062407
198.838415 8.489706
191.835806 7.363365
295.961248 11.214380
478.420657 12.909784
611.375620 14.855001
551.959688 15.419473
704.610009 18.750546
631.987001 18.218488
465.469785 11.131265
361.182221 10.082602
384.390906 11.140861
431.750172 12.308542
428.703457 12.301743
581.828278 14.338986
702.370194 15.251983
703.468754 15.297495
698.748494 16.141299
557.138915 15.507792
470.175674 13.901884
486.948280 14.714287
465.347132 11.880357
386.345206 11.145290
210.036097 7.718473
183.093966 7.553010
205.406863 9.378057
274.939611 11.143684
298.799688 9.746455
384.364050 10.952257
462.310554 12.408297
459.721699 12.515095
355.995007 11.185308
335.602178 10.342289
358.041668 10.707740
492.170347 13.028915
494.757455 13.184447
445.002585 10.940007
695.700449 12.923938
838.579386 16.203052
585.343523 14.638251
412.858464 13.202837
412.231857 13.507236
326.702881 10.129258
319.643955 10.032073
310.922468 9.438024
234.058259 9.391683
297.702779 10.131780
420.756212 12.548270
747.335774 7.804647
1064.541293 8.503910
879.961868 13.898374
733.309106 15.518558
544.042097 12.904324
487.505884 8.854250
462.216035 6.878591
427.788306 8.800099
393.371504 8.191787
460.099779 7.167597
856.636468 5.621745
1091.751751 7.036893
898.311419 7.703419
670.352070 11.734858
528.827436 10.378729
303.913378 9.876191
384.607005 8.191494
262.412319 9.264259
171.131457 6.816401
141.412714 6.190325
206.157932 8.281941
250.048869 8.458230
536.128293 9.519973
540.022121 4.525350
848.753367 14.290309
735.788990 16.121713
613.243610 11.905213
698.927096 10.862924
685.553086 13.078300
509.742415 10.533982
511.988321 8.878392
521.930074 10.413407
558.269413 9.246893
579.528593 7.984610
542.333506 10.754013
810.260149 13.867309
509.349546 12.790040
376.312707 11.598891
360.063215 11.032627
276.020233 10.210224
225.050453 8.881202
108.995629 4.673992
144.660883 6.685901
335.928020 10.651204
633.363190 8.691450
878.151288 0.499693
685.018531 10.237114
546.265109 12.434853
519.594970 15.319201
557.677445 13.971971
461.097595 9.804825
374.296241 9.257581
510.854500 10.371660
427.632012 9.455402
